Region,Delivery_Mode,Supplier,traffic_congestion_level,port_congestion_level,weather_condition_severity,fuel_consumption_rate,driver_behavior_score,fatigue_monitoring_score,supplier_reliability_score,Disruption,Weather_Conditions_Rainy,Weather_Conditions_Snowy,Weather_Conditions_Sunny,Is_Business_Day,Is_Holiday,Is_Working_Day,Week_Of_Year,Quarter,Is_Weekend,Delivery_Duration,traffic_congestion_level_rolling_mean_3,traffic_congestion_level_rolling_std_3,port_congestion_level_rolling_mean_3,port_congestion_level_rolling_std_3,supplier_reliability_score_rolling_mean_3,supplier_reliability_score_rolling_std_3,traffic_congestion_level_rolling_mean_7,traffic_congestion_level_rolling_std_7,port_congestion_level_rolling_mean_7,port_congestion_level_rolling_std_7,supplier_reliability_score_rolling_mean_7,supplier_reliability_score_rolling_std_7,traffic_congestion_level_expanding_mean,port_congestion_level_expanding_mean,supplier_reliability_score_expanding_mean,traffic_congestion_level_lag_1,traffic_congestion_level_lag_2,traffic_congestion_level_lag_3,traffic_congestion_level_lag_4,traffic_congestion_level_lag_5,traffic_congestion_level_lag_6,traffic_congestion_level_lag_7,port_congestion_level_lag_1,port_congestion_level_lag_2,port_congestion_level_lag_3,port_congestion_level_lag_4,port_congestion_level_lag_5,port_congestion_level_lag_6,port_congestion_level_lag_7,supplier_reliability_score_lag_1,supplier_reliability_score_lag_2,supplier_reliability_score_lag_3,supplier_reliability_score_lag_4,supplier_reliability_score_lag_5,supplier_reliability_score_lag_6,supplier_reliability_score_lag_7,Traffic_Port_Interaction
1,1,3,0.3740547,9.011936,0.020229146,0.0036403025,0.039376464,0.2068784,0.19176485,1,True,False,False,True,False,True,2,1,False,72.0,0.6148124,0.33704087,6.2762833,5.44035,0.3787902,0.38562703,0.59313077,0.32618368,7.0081387,3.8815615,0.2479905,0.27071926,0.50917184,5.8080373,0.47554728,0.99999934,0.47038308,0.13511111,0.8102103,0.9431817,0.41897514,0.025539577,0.0110536795,9.8058605,9.853876,9.995007,3.4627953,6.916444,5.8618097,0.12233952,0.8222662,0.026794465,0.21657528,0.3032095,0.05298369,0.21455103,3.370957
3,0,2,0.1880203,9.724533,0.43375146,0.010375283,0.64434475,0.053283267,0.78299826,0,True,False,False,True,False,True,2,1,False,48.0,0.52069145,0.42538717,6.249174,5.4141073,0.36570087,0.36305344,0.5601372,0.3569638,7.4092946,4.0133743,0.3522783,0.31932417,0.50299585,5.8833547,0.4814598,0.3740547,0.99999934,0.47038308,0.13511111,0.8102103,0.9431817,0.41897514,9.011936,0.0110536795,9.8058605,9.853876,9.995007,3.4627953,6.916444,0.19176485,0.12233952,0.8222662,0.026794465,0.21657528,0.3032095,0.05298369,1.8284097
3,2,1,0.7086958,9.256644,0.6379209,0.1775135,0.89787287,0.3092699,0.86763483,1,True,False,False,True,False,True,1,1,False,-72.0,0.42359027,0.2638486,9.3310375,0.36207664,0.61413264,0.36822107,0.5266392,0.32455888,8.236987,3.6442957,0.4329105,0.37181565,0.506877,5.947002,0.4887461,0.1880203,0.3740547,0.99999934,0.47038308,0.13511111,0.8102103,0.9431817,9.724533,9.011936,0.0110536795,9.8058605,9.853876,9.995007,3.4627953,0.78299826,0.19176485,0.12233952,0.8222662,0.026794465,0.21657528,0.3032095,6.5601454
3,1,1,0.9790428,5.9726677,0.9260688,0.17443527,0.44600198,0.98013973,0.00024686617,1,False,False,True,False,False,False,1,1,True,336.0,0.625253,0.4020587,8.317948,2.0445015,0.5502933,0.47823024,0.5507582,0.35407513,7.6623673,3.6380064,0.40200642,0.4006646,0.5156208,5.947477,0.47969985,0.7086958,0.1880203,0.3740547,0.99999934,0.47038308,0.13511111,0.8102103,9.256644,9.724533,9.011936,0.0110536795,9.8058605,9.853876,9.995007,0.86763483,0.78299826,0.19176485,0.12233952,0.8222662,0.026794465,0.21657528,5.8474975
0,3,3,0.44432423,3.6902587,0.7259253,0.022020498,0.23306501,0.78479034,0.99996626,1,False,True,False,False,False,False,1,1,True,288.0,0.71068764,0.26736486,6.3065233,2.7981703,0.622616,0.5430335,0.5949315,0.31014028,6.7818503,3.7629402,0.54103094,0.41726688,0.5143245,5.9064364,0.48915923,0.9790428,0.7086958,0.1880203,0.3740547,0.99999934,0.47038308,0.13511111,5.9726677,9.256644,9.724533,9.011936,0.0110536795,9.8058605,9.853876,0.00024686617,0.86763483,0.78299826,0.19176485,0.12233952,0.8222662,0.026794465,1.6396713
3,1,3,0.14059177,0.54804194,0.5513699,0.003610941,0.025243726,0.88851887,0.79478055,1,False,True,False,True,False,True,2,1,False,120.0,0.5213196,0.4244953,3.403656,2.7236457,0.5983312,0.5280189,0.5478184,0.35414138,5.459305,4.1317906,0.5371044,0.41429812,0.5076507,5.810751,0.49461675,0.44432423,0.9790428,0.7086958,0.1880203,0.3740547,0.99999934,0.47038308,3.6902587,5.9726677,9.256644,9.724533,9.011936,0.0110536795,9.8058605,0.99996626,0.00024686617,0.86763483,0.78299826,0.19176485,0.12233952,0.8222662,0.07705019
3,1,3,0.49280345,2.3324053,0.88366586,1.3597225e-08,0.7068214,0.813764,0.99057823,1,False,True,False,True,False,True,2,1,False,48.0,0.35923982,0.19089994,2.1902354,1.5759254,0.92844164,0.11584907,0.47536188,0.29277584,5.7909265,3.6913052,0.66113853,0.3991188,0.5073902,5.7497272,0.50331783,0.14059177,0.44432423,0.9790428,0.7086958,0.1880203,0.3740547,0.99999934,0.54804194,3.6902587,5.9726677,9.256644,9.724533,9.011936,0.0110536795,0.79478055,0.99996626,0.00024686617,0.86763483,0.78299826,0.19176485,0.12233952,1.1494174
1,3,2,0.5394842,4.5483932,0.08561205,0.062451534,0.93337464,0.9992673,0.40961263,0,False,False,True,True,False,True,1,1,False,144.0,0.3909598,0.2180777,2.4762802,2.0040529,0.73165715,0.29558194,0.49899465,0.289898,5.153278,3.4175336,0.69225967,0.3633063,0.5079436,5.729015,0.50170225,0.49280345,0.14059177,0.44432423,0.9790428,0.7086958,0.1880203,0.3740547,2.3324053,0.54804194,3.6902587,5.9726677,9.256644,9.724533,9.011936,0.99057823,0.79478055,0.99996626,0.00024686617,0.86763483,0.78299826,0.19176485,2.4537861
3,0,2,0.8269545,9.21993,0.07494048,0.0010171774,0.48384666,0.15232222,0.029972792,1,False,True,False,False,False,False,1,1,True,288.0,0.6197474,0.18095818,5.3669095,3.5159597,0.4767212,0.48380613,0.590271,0.2759161,5.0811915,3.3086283,0.5846846,0.43614456,0.51335055,5.7881827,0.4937068,0.5394842,0.49280345,0.14059177,0.44432423,0.9790428,0.7086958,0.1880203,4.5483932,2.3324053,0.54804194,3.6902587,5.9726677,9.256644,9.724533,0.40961263,0.99057823,0.79478055,0.99996626,0.00024686617,0.86763483,0.78299826,7.624462
3,3,2,0.37154403,9.987163,0.99524194,0.10248229,0.105225004,0.5551426,0.008558014,0,False,False,False,True,False,True,1,1,False,-24.0,0.5793276,0.23030479,7.918495,2.943697,0.14938115,0.22562128,0.54210645,0.28117505,5.185551,3.4698713,0.46195933,0.4632787,0.5109871,5.8581657,0.485621,0.8269545,0.5394842,0.49280345,0.14059177,0.44432423,0.9790428,0.7086958,9.21993,4.5483932,2.3324053,0.54804194,3.6902587,5.9726677,9.256644,0.029972792,0.40961263,0.99057823,0.79478055,0.99996626,0.00024686617,0.86763483,3.7106707
1,0,1,0.93949443,9.837334,0.058226466,0.9956017,0.048108477,0.987343,0.9887858,0,False,False,False,True,False,True,1,1,False,24.0,0.7126643,0.3007301,9.681476,0.4066702,0.34243888,0.5598552,0.53645664,0.27115086,5.7376466,3.8971336,0.60317916,0.44954225,0.5180118,5.923398,0.4938696,0.37154403,0.8269545,0.5394842,0.49280345,0.14059177,0.44432423,0.9790428,9.987163,9.21993,4.5483932,2.3324053,0.54804194,3.6902587,5.9726677,0.008558014,0.029972792,0.40961263,0.99057823,0.79478055,0.99996626,0.00024686617,9.242121
2,0,0,0.052602094,9.730749,0.3038829,0.48030016,0.111246936,0.98722136,0.0009784454,0,False,False,False,True,False,True,1,1,False,168.0,0.45454684,0.44923446,9.851748,0.12881331,0.33277407,0.56813544,0.48049635,0.32783195,6.6005735,4.034569,0.46046662,0.46100742,0.5105052,5.984807,0.48591974,0.93949443,0.37154403,0.8269545,0.5394842,0.49280345,0.14059177,0.44432423,9.837334,9.987163,9.21993,4.5483932,2.3324053,0.54804194,3.6902587,0.9887858,0.008558014,0.029972792,0.40961263,0.99057823,0.79478055,0.99996626,0.51185775
0,1,0,0.23097754,7.5488005,0.6074002,0.14384702,0.91702396,0.3582265,0.25505984,1,True,False,False,True,False,True,1,1,False,264.0,0.40769136,0.4691112,9.038961,1.2916168,0.41494134,0.5129448,0.4934086,0.31368777,7.600682,3.025749,0.38336366,0.44045037,0.5060682,6.009632,0.4822553,0.052602094,0.93949443,0.37154403,0.8269545,0.5394842,0.49280345,0.14059177,9.730749,9.837334,9.987163,9.21993,4.5483932,2.3324053,0.54804194,0.0009784454,0.9887858,0.008558014,0.029972792,0.40961263,0.99057823,0.79478055,1.7436033
3,3,0,0.10980986,3.515976,0.032823447,0.42331696,0.7745843,0.8648686,0.96500134,0,True,False,False,True,False,True,1,1,False,216.0,0.13112983,0.09107884,6.931842,3.1529872,0.4070132,0.4996523,0.43869522,0.34558958,7.7697635,2.697558,0.37970984,0.43464133,0.4998767,5.970669,0.48979822,0.23097754,0.052602094,0.93949443,0.37154403,0.8269545,0.5394842,0.49280345,7.5488005,9.730749,9.837334,9.987163,9.21993,4.5483932,2.3324053,0.25505984,0.0009784454,0.9887858,0.008558014,0.029972792,0.40961263,0.99057823,0.38608882
3,2,3,0.39234394,9.998782,0.9676204,0.02769499,0.0011369812,0.73309696,0.56463265,1,False,False,False,False,False,False,1,1,True,24.0,0.2443771,0.14174286,7.0211864,3.2734501,0.5948979,0.3559371,0.4176752,0.34290186,8.54839,2.3807697,0.40185556,0.4403309,0.49822235,6.03264,0.4909495,0.10980986,0.23097754,0.052602094,0.93949443,0.37154403,0.8269545,0.5394842,3.515976,7.5488005,9.730749,9.837334,9.987163,9.21993,4.5483932,0.96500134,0.25505984,0.0009784454,0.9887858,0.008558014,0.029972792,0.40961263,3.9229615
3,0,3,0.009249826,9.992598,0.82781965,7.325516e-06,0.61449194,0.6469986,0.056689605,1,False,False,True,True,False,True,1,1,False,-96.0,0.17046787,0.19861978,7.8357854,3.741066,0.52877456,0.45521632,0.30086023,0.3186617,8.6587715,2.4344018,0.40567225,0.43667084,0.49081367,6.0926394,0.4843698,0.39234394,0.10980986,0.23097754,0.052602094,0.93949443,0.37154403,0.8269545,9.998782,3.515976,7.5488005,9.730749,9.837334,9.987163,9.21993,0.56463265,0.96500134,0.25505984,0.0009784454,0.9887858,0.008558014,0.029972792,0.092429794
0,2,1,0.9942303,4.02814,0.021303633,0.07695187,0.2637808,0.45207676,0.28251532,0,True,False,False,True,False,True,1,1,False,0.0,0.4652747,0.4965237,8.006507,3.445368,0.30127922,0.25449088,0.38981542,0.41425562,7.8074827,2.891457,0.444809,0.40637314,0.49832737,6.0618258,0.48135707,0.009249826,0.39234394,0.10980986,0.23097754,0.052602094,0.93949443,0.37154403,9.992598,9.998782,3.515976,7.5488005,9.730749,9.837334,9.987163,0.056689605,0.56463265,0.96500134,0.25505984,0.0009784454,0.9887858,0.008558014,4.0048985
3,0,3,0.9995048,0.30083963,0.58212316,0.18463169,0.32855883,0.9678991,0.99874276,1,False,False,True,True,False,True,1,1,False,-72.0,0.66766167,0.5702075,4.773859,4.8887234,0.44598258,0.49184063,0.39838833,0.42792252,6.4451265,3.8600612,0.44623142,0.40860584,0.5056976,5.9771056,0.48896566,0.9942303,0.009249826,0.39234394,0.10980986,0.23097754,0.052602094,0.93949443,4.02814,9.992598,9.998782,3.515976,7.5488005,9.730749,9.837334,0.28251532,0.056689605,0.56463265,0.96500134,0.25505984,0.0009784454,0.9887858,0.30069068
3,1,2,0.99808335,9.254484,0.8832137,0.0009519597,0.0064142197,0.9474088,0.14540417,1,False,True,False,False,False,False,1,1,True,-24.0,0.99727285,0.0027290904,4.527821,4.497688,0.4755541,0.45825174,0.5334571,0.44927108,6.3770885,3.796165,0.4668637,0.3853612,0.51283365,6.024604,0.48398653,0.9995048,0.9942303,0.009249826,0.39234394,0.10980986,0.23097754,0.052602094,0.30083963,4.02814,9.992598,9.998782,3.515976,7.5488005,9.730749,0.99874276,0.28251532,0.056689605,0.56463265,0.96500134,0.25505984,0.0009784454,9.236747
2,3,1,0.6570094,9.930154,0.7170473,0.13059054,0.0018805511,0.99501824,0.3649116,1,False,False,True,True,False,True,1,1,False,216.0,0.8848659,0.19733076,6.495159,5.3750653,0.5030195,0.44311628,0.5943188,0.4299049,6.717282,4.01884,0.4825568,0.37745395,0.5148933,6.080397,0.48228544,0.99808335,0.9995048,0.9942303,0.009249826,0.39234394,0.10980986,0.23097754,9.254484,0.30083963,4.02814,9.992598,9.998782,3.515976,7.5488005,0.14540417,0.99874276,0.28251532,0.056689605,0.56463265,0.96500134,0.25505984,6.5242047
1,0,3,0.37732646,9.841407,0.6815322,0.007893329,0.009508428,0.15529674,0.3848197,1,False,False,False,True,False,True,2,1,False,216.0,0.67747307,0.310884,9.675348,0.3671704,0.29837847,0.13285306,0.63253546,0.38966277,7.620915,3.8880668,0.3996737,0.31186038,0.5129557,6.133369,0.4809127,0.6570094,0.99808335,0.9995048,0.9942303,0.009249826,0.39234394,0.10980986,9.930154,9.254484,0.30083963,4.02814,9.992598,9.998782,3.515976,0.3649116,0.14540417,0.99874276,0.28251532,0.056689605,0.56463265,0.96500134,3.713423
2,2,2,0.6023443,9.754683,0.002089854,0.12444271,0.9997113,0.45746353,0.06738378,1,False,False,False,True,False,True,1,1,False,-96.0,0.54556006,0.14823622,9.842081,0.08773747,0.27237168,0.17780358,0.6625355,0.3759304,7.5860434,3.8642073,0.32863814,0.3244031,0.51419723,6.1836653,0.47516924,0.37732646,0.6570094,0.99808335,0.9995048,0.9942303,0.009249826,0.39234394,9.841407,9.930154,9.254484,0.30083963,4.02814,9.992598,9.998782,0.3848197,0.3649116,0.14540417,0.99874276,0.28251532,0.056689605,0.56463265,5.875677
1,3,3,0.54234385,9.87757,0.8807477,0.24405025,0.99025166,0.70680773,0.92070526,0,True,False,False,True,False,True,2,1,False,-48.0,0.50733817,0.11652168,9.8245535,0.06315344,0.45763624,0.43129578,0.7386918,0.2565825,7.569611,3.8524945,0.45206892,0.36545986,0.5145828,6.2342668,0.48127246,0.6023443,0.37732646,0.6570094,0.99808335,0.9995048,0.9942303,0.009249826,9.754683,9.841407,9.930154,9.254484,0.30083963,4.02814,9.992598,0.06738378,0.3848197,0.3649116,0.14540417,0.99874276,0.28251532,0.056689605,5.3570395
2,1,1,0.34615865,6.903448,0.015579846,0.011052526,0.7502041,0.45769492,0.089455836,1,False,False,True,True,False,True,2,1,False,120.0,0.49694893,0.1339899,8.845234,1.6827579,0.3591816,0.48641893,0.6461101,0.26576626,7.980369,3.5536597,0.42448902,0.3870359,0.5123068,6.2433095,0.47597766,0.54234385,0.6023443,0.37732646,0.6570094,0.99808335,0.9995048,0.9942303,9.87757,9.754683,9.841407,9.930154,9.254484,0.30083963,4.02814,0.92070526,0.06738378,0.3848197,0.3649116,0.14540417,0.99874276,0.28251532,2.3896883
0,2,2,0.93796164,8.541694,0.07599162,0.33285165,0.17721075,0.85054815,0.99578846,1,False,False,False,True,False,True,2,1,False,336.0,0.6088214,0.30145007,8.440904,1.4896207,0.66864985,0.50299966,0.63731825,0.25283018,9.157634,1.1112474,0.42406696,0.38630626,0.5179822,6.273955,0.48290846,0.34615865,0.54234385,0.6023443,0.37732646,0.6570094,0.99808335,0.9995048,6.903448,9.87757,9.754683,9.841407,9.930154,9.254484,0.30083963,0.089455836,0.92070526,0.06738378,0.3848197,0.3649116,0.14540417,0.99874276,8.011781
2,2,3,0.09014261,9.991891,0.76495486,0.0007186525,0.5863,0.019469451,0.24100555,1,True,False,False,False,False,False,1,1,True,168.0,0.45808762,0.43485096,8.479011,1.5451754,0.44208327,0.48547283,0.5076124,0.26926538,9.262978,1.1560096,0.4377243,0.3763748,0.51235276,6.322875,0.4797255,0.93796164,0.34615865,0.54234385,0.6023443,0.37732646,0.6570094,0.99808335,8.541694,6.903448,9.87757,9.754683,9.841407,9.930154,9.254484,0.99578846,0.089455836,0.92070526,0.06738378,0.3848197,0.3649116,0.14540417,0.90069515
0,1,2,0.043502826,9.945696,0.5036383,0.33775657,0.60371965,0.9998564,0.6008409,1,False,False,False,True,False,True,1,1,False,312.0,0.35720235,0.50349265,9.4930935,0.8242602,0.61254495,0.37752753,0.4199686,0.30938953,9.265199,1.1575184,0.47142848,0.3793199,0.5062638,6.3699245,0.48129845,0.09014261,0.93796164,0.34615865,0.54234385,0.6023443,0.37732646,0.6570094,9.991891,8.541694,6.903448,9.87757,9.754683,9.841407,9.930154,0.24100555,0.99578846,0.089455836,0.92070526,0.06738378,0.3848197,0.3649116,0.43266588
1,0,1,0.39512342,7.3302684,0.002215576,0.30125532,0.40250397,0.31252125,0.37241465,0,False,False,False,True,False,True,1,1,False,-96.0,0.17625628,0.19097365,9.089285,1.5235283,0.4047537,0.18208443,0.42251104,0.30905366,8.906465,1.3260342,0.46965635,0.37982062,0.5048389,6.3822365,0.4799025,0.043502826,0.09014261,0.93796164,0.34615865,0.54234385,0.6023443,0.37732646,9.945696,9.991891,8.541694,6.903448,9.87757,9.754683,9.841407,0.6008409,0.24100555,0.99578846,0.089455836,0.92070526,0.06738378,0.3848197,2.8963609
0,3,1,0.85857946,9.694269,0.30924845,0.07965654,0.7165493,0.5200152,0.5272329,1,False,False,False,False,False,False,1,1,True,-48.0,0.4324019,0.40881506,8.990078,1.4429239,0.50016284,0.116594315,0.45911607,0.3467759,8.897834,1.3197753,0.5353491,0.33587334,0.5093166,6.424161,0.48050162,0.39512342,0.043502826,0.09014261,0.93796164,0.34615865,0.54234385,0.6023443,7.3302684,9.945696,9.991891,8.541694,6.903448,9.87757,9.754683,0.37241465,0.6008409,0.24100555,0.99578846,0.089455836,0.92070526,0.06738378,8.3233
3,3,2,0.87554294,3.1959157,0.9991511,0.0002939944,0.39406618,0.38208032,0.79586494,1,False,False,True,True,False,True,2,1,False,96.0,0.7097486,0.27260536,6.740151,3.2891226,0.5651708,0.21425918,0.50671595,0.38125786,7.9433117,2.4366999,0.51751477,0.31464478,0.51389444,6.383808,0.48444366,0.85857946,0.39512342,0.043502826,0.09014261,0.93796164,0.34615865,0.54234385,9.694269,7.3302684,9.945696,9.991891,8.541694,6.903448,9.87757,0.5272329,0.37241465,0.6008409,0.24100555,0.99578846,0.089455836,0.92070526,2.7981613
3,2,1,0.12273009,3.2499385,0.999033,0.7869788,0.5731239,0.6812009,0.8187234,1,True,False,False,True,False,True,1,1,False,216.0,0.61895084,0.42982346,5.380041,3.7363288,0.7139404,0.16209689,0.47479758,0.40552032,7.4213815,3.0184047,0.6216958,0.26630947,0.5090653,6.3451185,0.48857057,0.87554294,0.85857946,0.39512342,0.043502826,0.09014261,0.93796164,0.34615865,3.1959157,9.694269,7.3302684,9.945696,9.991891,8.541694,6.903448,0.79586494,0.5272329,0.37241465,0.6008409,0.24100555,0.99578846,0.089455836,0.39886522
0,2,2,0.41280198,4.3134313,0.6868361,0.03787958,0.1420932,0.68769425,0.94066447,1,False,False,True,True,False,True,1,1,False,0.0,0.47035834,0.37969244,3.5864284,0.6301821,0.8517509,0.077845,0.39977476,0.35038167,6.817344,3.1758156,0.61382097,0.2539311,0.50789136,6.3203416,0.4940839,0.12273009,0.87554294,0.85857946,0.39512342,0.043502826,0.09014261,0.93796164,3.2499385,3.1959157,9.694269,7.3302684,9.945696,9.991891,8.541694,0.8187234,0.79586494,0.5272329,0.37241465,0.6008409,0.24100555,0.99578846,1.780593
2,1,1,0.6880149,9.282506,0.018026927,0.0027652548,0.43446743,0.7660757,0.010401845,1,False,True,False,False,False,False,1,1,True,24.0,0.407849,0.28267497,5.6152916,3.2201083,0.58992994,0.5055759,0.4851851,0.33485067,6.7160034,3.067089,0.5808776,0.31738842,0.5100615,6.3560305,0.48825642,0.41280198,0.12273009,0.87554294,0.85857946,0.39512342,0.043502826,0.09014261,4.3134313,3.2499385,3.1959157,9.694269,7.3302684,9.945696,9.991891,0.94066447,0.8187234,0.79586494,0.5272329,0.37241465,0.6008409,0.24100555,6.3865023
1,2,3,0.99994665,9.401075,0.8809769,0.011372181,0.4981879,0.63277715,0.93139386,1,True,False,False,True,False,True,1,1,False,312.0,0.70025456,0.29376364,7.665671,2.9037297,0.62748677,0.5344313,0.6218199,0.3193646,6.6382003,2.9770942,0.62809944,0.34430274,0.51589346,6.392281,0.49353185,0.6880149,0.41280198,0.12273009,0.87554294,0.85857946,0.39512342,0.043502826,9.282506,4.3134313,3.2499385,3.1959157,9.694269,7.3302684,9.945696,0.010401845,0.94066447,0.8187234,0.79586494,0.5272329,0.37241465,0.6008409,9.400574
0,1,1,0.92590034,6.4535303,0.97188926,0.42397085,0.9745612,0.99865603,0.6167807,1,False,True,False,True,False,True,1,1,False,288.0,0.8712873,0.16297942,8.379037,1.6685914,0.51952547,0.46813515,0.6976452,0.3195804,6.5129523,2.9615276,0.66300887,0.3259573,0.5207171,6.3930016,0.49498186,0.99994665,0.6880149,0.41280198,0.12273009,0.87554294,0.85857946,0.39512342,9.401075,9.282506,4.3134313,3.2499385,3.1959157,9.694269,7.3302684,0.93139386,0.010401845,0.94066447,0.8187234,0.79586494,0.5272329,0.37241465,5.9753256
0,3,1,0.594978,2.7563298,0.90034086,0.20726196,0.84866065,0.2951393,0.7849039,1,False,True,False,True,False,True,2,1,False,72.0,0.840275,0.21563555,6.2036448,3.3294132,0.7776928,0.1574305,0.65998787,0.31291744,5.521818,2.8792036,0.699819,0.32260072,0.5215806,6.3507147,0.49835303,0.92590034,0.99994665,0.6880149,0.41280198,0.12273009,0.87554294,0.85857946,6.4535303,9.401075,9.282506,4.3134313,3.2499385,3.1959157,9.694269,0.6167807,0.93139386,0.010401845,0.94066447,0.8187234,0.79586494,0.5272329,1.6399554
1,3,1,0.7737996,9.97499,0.02979646,0.031591844,0.7223611,0.84929144,0.62839276,1,True,False,False,True,False,True,1,1,False,-96.0,0.76489264,0.16564089,6.39495,3.6096869,0.6766924,0.093893535,0.6454531,0.30345628,6.4902573,3.0982435,0.67589444,0.32049376,0.5244796,6.392373,0.49984774,0.594978,0.92590034,0.99994665,0.6880149,0.41280198,0.12273009,0.87554294,2.7563298,6.4535303,9.401075,9.282506,4.3134313,3.2499385,3.1959157,0.7849039,0.6167807,0.93139386,0.010401845,0.94066447,0.8187234,0.79586494,7.718643
3,2,2,0.51412755,7.2728662,0.27825215,0.059504557,0.8331259,0.999732,0.059783045,1,False,True,False,True,False,True,2,1,False,-24.0,0.627635,0.1328806,6.668062,3.6471367,0.49102655,0.3815785,0.701367,0.21394579,7.0649614,2.750621,0.56747437,0.3858338,0.524362,6.4023786,0.494847,0.7737996,0.594978,0.92590034,0.99994665,0.6880149,0.41280198,0.12273009,9.97499,2.7563298,6.4535303,9.401075,9.282506,4.3134313,3.2499385,0.62839276,0.7849039,0.6167807,0.93139386,0.010401845,0.94066447,0.8187234,3.739181
2,1,1,0.3586471,3.3070388,0.43402275,0.7955729,0.106741756,0.32809904,0.89116824,1,True,False,False,True,False,True,2,1,False,192.0,0.5488581,0.209744,6.8516316,3.3538744,0.526448,0.42496458,0.6936306,0.22671752,6.9211907,2.9383066,0.56040347,0.37823343,0.52250004,6.3675995,0.49930006,0.51412755,0.7737996,0.594978,0.92590034,0.99994665,0.6880149,0.41280198,7.2728662,9.97499,2.7563298,6.4535303,9.401075,9.282506,4.3134313,0.059783045,0.62839276,0.7849039,0.6167807,0.93139386,0.010401845,0.94066447,1.1860598
0,2,3,0.22503838,1.2598168,0.57054996,3.122338e-05,0.17304625,0.23627387,0.9339338,1,True,False,False,True,False,True,1,1,False,72.0,0.36593768,0.14468242,3.946574,3.057114,0.628295,0.49280992,0.62749106,0.28790367,5.7750926,3.39319,0.6923366,0.3091768,0.5191949,6.3108463,0.50412935,0.3586471,0.51412755,0.7737996,0.594978,0.92590034,0.99994665,0.6880149,3.3070388,7.2728662,9.97499,2.7563298,6.4535303,9.401075,9.282506,0.89116824,0.059783045,0.62839276,0.7849039,0.6167807,0.93139386,0.010401845,0.2835071
2,2,0,0.110458076,8.246938,0.69138455,8.6366896e-08,0.9976195,0.06376662,0.9566506,1,False,False,True,True,False,True,1,1,False,-24.0,0.2313812,0.12421603,4.2712646,3.5919719,0.92725086,0.03324877,0.5004213,0.29237643,5.6102157,3.2107737,0.6959447,0.31256044,0.5147033,6.332122,0.5091021,0.22503838,0.3586471,0.51412755,0.7737996,0.594978,0.92590034,0.99994665,1.2598168,3.3070388,7.2728662,9.97499,2.7563298,6.4535303,9.401075,0.9339338,0.89116824,0.059783045,0.62839276,0.7849039,0.6167807,0.93139386,0.9109408
1,3,2,0.989938,1.3640571,0.928265,0.0020188715,0.012255756,0.048637774,0.06436099,1,False,False,True,True,False,True,2,1,False,-48.0,0.4418115,0.47813615,3.6236038,4.004264,0.65164846,0.5087327,0.5095695,0.30846727,4.883148,3.546658,0.61702764,0.3947995,0.5198689,6.2781215,0.50426793,0.110458076,0.22503838,0.3586471,0.51412755,0.7737996,0.594978,0.92590034,8.246938,1.2598168,3.3070388,7.2728662,9.97499,2.7563298,6.4535303,0.9566506,0.9339338,0.89116824,0.059783045,0.62839276,0.7849039,0.6167807,1.3503319
